,股票代码,交易日期,开盘价,最高价,最低价,收盘价,昨收价【除权价，前复权】,涨跌额,涨跌幅 【基于除权后的昨收计算的涨跌幅：（今收-除权昨收）/除权昨收 】,成交量,成交额（千元）,close_y,换手率,换手率（自由流通股）,量比,市盈率（总市值/净利润，亏损的PE为空）,市盈率（TTM，亏损的PE为空）,市净率（总市值/净资产）,市销率,市销率（TTM）,股息率 （%）,股息率（TTM）（%）,总股本 （万股）,流通股本 （万股）,自由流通股本 （万）,总市值 （万元）,流通市值（万元）
0,002027.SZ,20250702,7.2,7.21,7.12,7.14,7.19,-0.05,-0.6954,724514.39,518026.607,7.14,0.5017,0.7444,0.74,20.0018,19.6395,5.6706,8.4094,8.3224,6.0224,1.4006,1444219.9726,1444219.9726,973320.6673,10311730.6044,10311730.6044
1,002027.SZ,20250701,7.32,7.33,7.17,7.19,7.3,-0.11,-1.5068,885740.52,639215.093,7.19,0.6133,0.91,0.86,20.1419,19.777,5.7103,8.4683,8.3807,5.9805,1.3908,1444219.9726,1444219.9726,973320.6673,10383941.603,10383941.603
2,002027.SZ,20250630,7.17,7.33,7.14,7.3,7.18,0.12,1.6713,1056703.61,766058.961,7.3,0.7317,1.0857,1.09,20.45,20.0796,5.7976,8.5979,8.5089,5.8904,1.3699,1444219.9726,1444219.9726,973320.6673,10542805.8,10542805.8
3,002027.SZ,20250627,7.14,7.24,7.11,7.18,7.13,0.05,0.7013,980411.04,704288.776,7.18,0.6789,1.0073,1.0,20.1139,19.7495,5.7023,8.4565,8.369,5.9889,1.3928,1444219.9726,1444219.9726,973320.6673,10369499.4033,10369499.4033
4,002027.SZ,20250626,7.26,7.26,7.1,7.13,7.25,-0.12,-1.6552,736680.94,526209.595,7.13,0.5101,0.7569,0.78,19.9738,19.612,5.6626,8.3977,8.3108,6.0309,1.4025,1444219.9726,1444219.9726,973320.6673,10297288.4046,10297288.4046
5,002027.SZ,20250625,7.12,7.28,7.11,7.25,7.09,0.16,2.2567,1245768.49,897455.999,7.25,0.8626,1.2799,1.52,20.31,19.9421,5.7579,8.539,8.4506,5.931,1.3793,1444219.9726,1444219.9726,973320.6673,10470594.8014,10470594.8014
6,002027.SZ,20250624,6.98,7.12,6.95,7.09,6.95,0.14,2.0144,1135675.04,800241.978,7.09,0.7864,1.1668,1.57,19.8618,19.502,5.6308,8.3505,8.2641,6.0649,1.4104,1444219.9726,1444219.9726,973320.6673,10239519.6057,10239519.6057
7,002027.SZ,20250623,6.98,7.04,6.91,6.95,7.01,-0.06,-0.8559,745367.35,518420.609,6.95,0.5161,0.7658,0.96,19.4696,19.1169,5.5197,8.1857,8.1009,6.1871,1.4388,1444219.9726,1444219.9726,973320.6673,10037328.8096,10037328.8096
8,002027.SZ,20250620,6.99,7.03,6.92,7.01,7.02,-0.01,-0.1425,1048457.15,732093.6,7.01,0.726,1.0772,1.32,19.6376,19.2819,5.5673,8.2563,8.1709,6.1341,1.4265,1444219.9726,1444219.9726,973320.6673,10123982.0079,10123982.0079
9,002027.SZ,20250619,7.08,7.12,7.0,7.02,7.09,-0.07,-0.9873,535559.22,378064.208,7.02,0.3708,0.5502,0.64,19.6657,19.3094,5.5753,8.2681,8.1825,6.1254,1.4245,1444219.9726,1444219.9726,973320.6673,10138424.2077,10138424.2077
10,002027.SZ,20250618,7.1,7.19,7.08,7.09,7.11,-0.02,-0.2813,625642.35,445656.927,7.09,0.4332,0.6428,0.75,19.8618,19.502,5.6308,8.3505,8.2641,6.0649,1.4104,1444219.9726,1444219.9726,973320.6673,10239519.6057,10239519.6057
11,002027.SZ,20250617,7.07,7.14,7.04,7.11,7.09,0.02,0.2821,668834.59,474112.889,7.11,0.4631,0.6872,0.79,19.9178,19.557,5.6467,8.3741,8.2874,6.0478,1.4065,1444219.9726,1444219.9726,973320.6673,10268404.0052,10268404.0052
12,002027.SZ,20250616,7.11,7.11,7.02,7.09,7.12,-0.03,-0.4213,984823.86,695509.038,7.09,0.6819,1.0118,1.23,19.8618,19.502,5.6308,8.3505,8.2641,6.0649,1.4104,1444219.9726,1444219.9726,973320.6673,10239519.6057,10239519.6057
13,002027.SZ,20250613,7.26,7.27,7.06,7.12,7.29,-0.17,-2.332,1167917.08,832951.075,7.12,0.8087,1.1999,1.7,19.9458,19.5845,5.6547,8.3859,8.2991,6.0393,1.4045,1444219.9726,1444219.9726,973320.6673,10282846.2049,10282846.2049
14,002027.SZ,20250612,7.28,7.32,7.2,7.29,7.26,0.03,0.4132,730691.17,530518.891,7.29,0.5059,0.7507,1.08,20.422,20.0521,5.7897,8.5861,8.4973,5.8985,5.8985,1444219.9726,1444219.9726,973320.6673,10528363.6003,10528363.6003
15,002027.SZ,20250611,7.26,7.31,7.23,7.26,7.25,0.01,0.1379,618863.1,449656.148,7.26,0.4285,0.6358,0.9,20.338,19.9696,5.7659,8.5508,8.4623,5.9229,5.9229,1444219.9726,1444219.9726,973320.6673,10485037.0011,10485037.0011
16,002027.SZ,20250610,7.27,7.35,7.22,7.25,7.27,-0.02,-0.2751,719976.24,524492.3,7.25,0.4985,0.7397,0.97,20.31,19.9421,5.7579,8.539,8.4506,5.931,5.931,1444219.9726,1444219.9726,973320.6673,10470594.8014,10470594.8014
17,002027.SZ,20250609,7.31,7.34,7.24,7.27,7.29,-0.02,-0.2743,762218.13,554327.2,7.27,0.5278,0.7831,1.03,20.366,19.9971,5.7738,8.5625,8.4739,5.9147,5.9147,1444219.9726,1444219.9726,973320.6673,10499479.2008,10499479.2008
18,002027.SZ,20250606,7.31,7.38,7.26,7.29,7.31,-0.02,-0.2736,601240.73,439719.502,7.29,0.4163,0.6177,0.74,20.422,20.0521,5.7897,8.5861,8.4973,5.8985,5.8985,1444219.9726,1444219.9726,973320.6673,10528363.6003,10528363.6003
19,002027.SZ,20250605,7.36,7.42,7.31,7.31,7.36,-0.05,-0.6793,684014.19,502356.029,7.31,0.4736,0.7028,0.8,20.4781,20.1071,5.8056,8.6097,8.5206,5.8824,5.8824,1444219.9726,1444219.9726,973320.6673,10557247.9997,10557247.9997
20,002027.SZ,20250604,7.37,7.39,7.3,7.36,7.37,-0.01,-0.1357,683781.59,502119.467,7.36,0.4735,0.7025,0.78,20.6181,20.2446,5.8453,8.6685,8.5788,5.8424,5.8424,1444219.9726,1444219.9726,973320.6673,10629458.9983,10629458.9983
21,002027.SZ,20250603,7.44,7.48,7.31,7.37,7.47,-0.1,-1.3387,977150.55,720016.941,7.37,0.6766,1.0039,1.14,20.6461,20.2722,5.8532,8.6803,8.5905,5.8345,5.8345,1444219.9726,1444219.9726,973320.6673,10643901.1981,10643901.1981
22,002027.SZ,20250530,7.52,7.63,7.47,7.47,7.56,-0.09,-1.1905,766449.92,577763.648,7.47,0.5307,0.7875,0.81,20.9263,20.5472,5.9326,8.7981,8.7071,5.7564,5.7564,1444219.9726,1444219.9726,973320.6673,10788323.1953,10788323.1953
23,002027.SZ,20250529,7.63,7.63,7.45,7.56,7.62,-0.06,-0.7874,958352.37,720857.552,7.56,0.6636,0.9846,1.11,21.1784,20.7948,6.0041,8.9041,8.812,5.6878,5.6878,1444219.9726,1444219.9726,973320.6673,10918302.9929,10918302.9929
