股票代码,交易日期,开盘价,最高价,最低价,收盘价,昨收价【除权价，前复权】,涨跌额,涨跌幅 【基于除权后的昨收计算的涨跌幅：（今收-除权昨收）/除权昨收 】,成交量,成交额（千元）,close_y,换手率,换手率（自由流通股）,量比,市盈率（总市值/净利润，亏损的PE为空）,市盈率（TTM，亏损的PE为空）,市净率（总市值/净资产）,市销率,市销率（TTM）,股息率 （%）,股息率（TTM）（%）,总股本 （万股）,流通股本 （万股）,自由流通股本 （万）,总市值 （万元）,流通市值（万元）
600967.SH,20250702,18.41,18.55,17.38,17.38,19.31,-1.93,-9.9948,1541728.8,2747968.892,17.38,9.0605,21.1117,0.77,59.2127,57.0977,2.5124,3.0206,2.8886,1.8822,1.8822,170179.4667,170159.5557,73027.3058,2957719.1312,2957373.0781
600967.SH,20250701,19.88,20.64,18.4,19.31,19.35,-0.04,-0.2067,2762219.65,5394211.544,19.31,16.2331,37.8245,1.67,65.7881,63.4382,2.7914,3.3561,3.2094,1.6941,1.6941,170179.4667,170159.5557,73027.3058,3286165.502,3285781.0206
600967.SH,20250630,17.74,19.35,17.48,19.35,17.59,1.76,10.0057,2019754.92,3793187.861,19.35,11.8698,27.6575,1.49,65.9244,63.5697,2.7972,3.363,3.216,1.6906,1.6906,170179.4667,170159.5557,73027.3058,3292972.6806,3292587.4028
600967.SH,20250627,15.68,17.59,15.67,17.59,15.99,1.6,10.0063,2077834.8,3524261.761,17.59,12.2111,28.4528,2.0,59.9281,57.7876,2.5428,3.0571,2.9235,1.8597,1.8597,170179.4667,170159.5557,73027.3058,2993456.8193,2993106.5848
600967.SH,20250626,15.7,17.36,15.41,15.99,15.99,0.0,0.0,1689994.49,2775443.682,15.99,9.9318,23.142,2.06,54.477,52.5312,2.3115,2.7791,2.6576,2.0458,2.0458,170179.4667,170159.5557,73027.3058,2721169.6725,2720851.2956
600967.SH,20250625,14.9,16.26,14.79,15.99,14.78,1.21,8.1867,1510230.51,2378765.056,15.99,8.8754,20.6804,2.36,54.477,52.5312,2.3115,2.7791,2.6576,2.0458,2.0458,170179.4667,170159.5557,73027.3058,2721169.6725,2720851.2956
600967.SH,20250624,13.66,15.1,13.04,14.78,13.77,1.01,7.3348,981328.05,1400119.264,14.78,5.7671,13.4378,1.85,50.3546,48.556,2.1365,2.5688,2.4565,2.2133,2.2133,170179.4667,170159.5557,73027.3058,2515252.5178,2514958.2332
600967.SH,20250623,13.47,13.8,13.36,13.77,13.16,0.61,4.6353,537751.92,730435.693,13.77,3.1603,7.3637,1.1,46.9136,45.2379,1.9905,2.3932,2.2886,2.3756,2.3756,170179.4667,170159.5557,73027.3058,2343371.2565,2343097.082
600967.SH,20250620,13.81,13.84,13.12,13.16,13.97,-0.81,-5.7981,487000.0,657602.024,13.16,2.862,6.6687,1.01,44.8354,43.2339,1.9024,2.2872,2.1872,2.4857,2.4857,170179.4667,170159.5557,73027.3058,2239561.7818,2239299.753
600967.SH,20250619,13.56,14.2,13.2,13.97,13.75,0.22,1.6,585250.32,794182.879,13.97,3.4394,8.0141,1.43,47.595,45.895,2.0195,2.428,2.3219,2.3416,2.3416,170179.4667,170159.5557,73027.3058,2377407.1498,2377128.9931
600967.SH,20250618,13.0,14.3,12.95,13.75,13.02,0.73,5.6068,605156.32,826731.313,13.75,3.5564,8.2867,1.85,46.8455,45.1722,1.9877,2.3897,2.2853,2.3791,2.3791,170179.4667,170159.5557,73027.3058,2339967.6671,2339693.8909
600967.SH,20250617,12.62,13.23,12.53,13.02,12.62,0.4,3.1696,432342.15,561357.171,13.02,2.5408,5.9203,1.4,44.3584,42.774,1.8821,2.2629,2.164,2.5125,2.5125,170179.4667,170159.5557,73027.3058,2215736.6564,2215477.4152
600967.SH,20250616,12.61,12.97,12.44,12.62,12.6,0.02,0.1587,332930.17,422100.509,12.62,1.9566,4.559,0.92,42.9956,41.4599,1.8243,2.1934,2.0975,2.5921,2.5921,170179.4667,170159.5557,73027.3058,2147664.8698,2147413.5929
600967.SH,20250613,12.35,12.72,12.18,12.6,12.22,0.38,3.1097,452860.2,565209.853,12.6,2.6614,6.2012,1.39,42.9275,41.3942,1.8214,2.1899,2.0942,2.5962,2.5962,170179.4667,170159.5557,73027.3058,2144261.2804,2144010.4018
600967.SH,20250612,12.48,12.48,12.21,12.22,12.55,-0.33,-2.6295,225689.0,277577.172,12.22,1.3284,3.1019,0.68,41.6328,40.1458,1.7665,2.1238,2.031,2.677,2.677,170179.4667,169891.3437,72759.0938,2079593.0831,2076072.22
600967.SH,20250611,12.49,12.66,12.4,12.55,12.55,0.0,0.0,191535.62,239364.034,12.55,1.1274,2.6325,0.55,42.7571,41.2299,1.8142,2.1812,2.0858,2.6066,2.6066,170179.4667,169891.3437,72759.0938,2135752.3071,2132136.3634
600967.SH,20250610,12.5,12.85,12.25,12.55,12.6,-0.05,-0.3968,344033.51,429659.502,12.55,2.025,4.7284,1.0,42.7571,41.2299,1.8142,2.1812,2.0858,2.6066,2.6066,170179.4667,169891.3437,72759.0938,2135752.3071,2132136.3634
600967.SH,20250609,12.12,12.88,12.08,12.6,12.09,0.51,4.2184,589118.94,741707.346,12.6,3.4676,8.0968,1.92,42.9275,41.3942,1.8214,2.1899,2.0942,2.5962,2.5962,170179.4667,169891.3437,72759.0938,2144261.2804,2140630.9306
