,股票代码,交易日期,开盘价,最高价,最低价,收盘价,昨收价【除权价，前复权】,涨跌额,涨跌幅 【基于除权后的昨收计算的涨跌幅：（今收-除权昨收）/除权昨收 】,成交量,成交额（千元）,close_y,换手率,换手率（自由流通股）,量比,市盈率（总市值/净利润，亏损的PE为空）,市盈率（TTM，亏损的PE为空）,市净率（总市值/净资产）,市销率,市销率（TTM）,股息率 （%）,股息率（TTM）（%）,总股本 （万股）,流通股本 （万股）,自由流通股本 （万）,总市值 （万元）,流通市值（万元）
0,603677.SH,20250620,19.97,20.22,19.15,19.24,20.13,-0.89,-4.4213,49627.74,96930.105,19.24,2.5767,9.8244,0.84,54.9426,59.7321,3.2938,1.8489,1.8027,1.0371,1.2994,19260.0865,19260.0865,5051.4865,370564.0643,370564.0643
1,603677.SH,20250619,20.34,20.58,20.06,20.13,20.42,-0.29,-1.4202,40616.8,82294.554,20.13,2.1089,8.0406,0.67,57.4841,62.4952,3.4462,1.9344,1.8861,0.9912,1.2419,19260.0865,19260.0865,5051.4865,387705.5412,387705.5412
2,603677.SH,20250618,20.16,20.47,19.91,20.42,20.15,0.27,1.34,49917.89,100783.468,20.42,2.5918,9.8818,0.79,58.3123,63.3955,3.4958,1.9623,1.9133,0.9771,1.2243,19260.0865,19260.0865,5051.4865,393290.9663,393290.9663
3,603677.SH,20250617,20.7,20.83,20.05,20.15,20.75,-0.6,-2.8916,69914.69,142137.39,20.15,3.63,13.8404,1.06,57.5413,62.5573,3.4496,1.9364,1.888,0.9902,1.2407,19260.0865,19260.0865,5051.4865,388090.743,388090.743
4,603677.SH,20250616,21.21,21.35,20.71,20.75,21.38,-0.63,-2.9467,65795.2,137513.152,20.75,3.4161,13.0249,1.0,59.2546,64.4201,3.5523,1.994,1.9442,0.9616,1.2048,19260.0865,19260.0865,5051.4865,399646.7949,399646.7949
5,603677.SH,20250613,21.8,21.99,20.7,21.38,22.1,-0.72,-3.2579,68554.8,146950.888,21.38,3.5594,13.5712,0.96,61.0537,66.3759,3.6602,2.0546,2.0032,0.9333,1.1693,19260.0865,19260.0865,5051.4865,411780.6494,411780.6494
6,603677.SH,20250612,22.61,22.65,22.1,22.1,22.64,-0.54,-2.3852,49289.9,109636.46,22.1,2.5592,9.7575,0.53,63.1098,68.6112,3.7835,2.1238,2.0707,0.9028,1.1312,19260.0865,19260.0865,5051.4865,425647.9117,425647.9117
7,603677.SH,20250611,22.4,22.78,22.23,22.64,22.39,0.25,1.1166,61557.9,138780.473,22.64,3.1961,12.1861,0.65,64.6518,70.2877,3.8759,2.1756,2.1213,0.8813,1.1042,19260.0865,19260.0865,5051.4865,436048.3584,436048.3584
8,603677.SH,20250610,22.8,22.9,21.96,22.39,22.89,-0.5,-2.1844,85396.9,190680.014,22.39,4.4339,16.9053,0.86,63.9379,69.5116,3.8331,2.1516,2.0979,0.8912,1.1166,19260.0865,19260.0865,5051.4865,431233.3367,431233.3367
9,603677.SH,20250609,22.95,23.25,22.75,22.89,22.95,-0.06,-0.2614,65322.5,149865.463,22.89,3.3916,12.9313,0.65,65.3657,71.0639,3.9187,2.1997,2.1447,0.8717,1.0922,19260.0865,19260.0865,5051.4865,440863.38,440863.38
10,603677.SH,20250606,23.51,23.58,22.7,22.95,23.35,-0.4,-1.7131,94460.0,217186.753,22.95,4.9044,18.6994,0.92,65.5371,71.2501,3.929,2.2054,2.1503,0.8694,1.0893,19260.0865,19260.0865,5051.4865,442018.9852,442018.9852
11,603677.SH,20250605,22.29,23.5,22.1,23.35,22.38,0.97,4.3342,156253.41,361166.997,23.35,8.1128,30.9322,1.8,66.6793,72.492,3.9975,2.2439,2.1878,0.8545,1.0707,19260.0865,19260.0865,5051.4865,449723.0198,449723.0198
12,603677.SH,20250604,22.22,23.18,22.22,22.38,22.56,-0.18,-0.7979,71071.29,159674.957,22.38,3.6901,14.0694,0.71,63.9093,69.4805,3.8314,2.1507,2.0969,0.8916,1.1171,19260.0865,19260.0865,5051.4865,431040.7359,431040.7359
