股票代码,交易日期,开盘价,最高价,最低价,收盘价,昨收价【除权价，前复权】,涨跌额,涨跌幅 【基于除权后的昨收计算的涨跌幅：（今收-除权昨收）/除权昨收 】,成交量,成交额（千元）,close_y,换手率,换手率（自由流通股）,量比,市盈率（总市值/净利润，亏损的PE为空）,市盈率（TTM，亏损的PE为空）,市净率（总市值/净资产）,市销率,市销率（TTM）,股息率 （%）,股息率（TTM）（%）,总股本 （万股）,流通股本 （万股）,自由流通股本 （万）,总市值 （万元）,流通市值（万元）
300488.SZ,20250709,31.9,34.42,31.85,32.76,31.4,1.36,4.3312,88842.81,293802.984,32.76,6.1631,16.8824,5.17,43.8801,43.1595,3.6701,9.3248,8.9732,1.6382,1.6611,17313.6506,14415.3848,5262.4479,567195.1937,472248.006
300488.SZ,20250708,30.72,31.44,30.61,31.4,30.6,0.8,2.6144,20438.67,63688.71,31.4,1.4178,3.8839,1.18,42.0585,41.3678,3.5177,8.9377,8.6007,1.7091,1.7331,17313.6506,14415.3848,5262.4479,543648.6288,452643.0827
300488.SZ,20250707,31.0,31.0,30.4,30.6,30.83,-0.23,-0.746,11821.0,36132.129,30.6,0.82,2.2463,0.61,40.9869,40.3138,3.4281,8.7099,8.3815,1.7538,1.7784,17313.6506,14415.3848,5262.4479,529797.7084,441110.7749
300488.SZ,20250704,31.59,31.66,30.67,30.83,31.65,-0.82,-2.5908,21100.0,65330.058,30.83,1.4637,4.0095,1.1,41.295,40.6169,3.4539,8.7754,8.4445,1.7407,1.7651,17313.6506,14415.3848,5262.4479,533779.848,444426.3134
300488.SZ,20250703,31.67,31.88,31.34,31.65,31.6,0.05,0.1582,13277.75,41922.608,31.65,0.9211,2.5231,0.59,42.3933,41.6972,3.5458,9.0088,8.6691,1.6956,1.7194,17313.6506,14415.3848,5262.4479,547977.0415,456246.9289
300488.SZ,20250702,32.11,32.11,31.25,31.6,32.16,-0.56,-1.7413,19209.0,60685.138,31.6,1.3325,3.6502,0.74,42.3264,41.6313,3.5401,8.9946,8.6554,1.6983,1.7221,17313.6506,14415.3848,5262.4479,547111.359,455526.1597
300488.SZ,20250701,32.59,32.6,31.88,32.16,32.62,-0.46,-1.4102,21554.28,69378.106,32.16,1.4952,4.0959,0.7,43.0765,42.3691,3.6029,9.154,8.8088,1.6687,1.6921,17313.6506,14415.3848,5262.4479,556807.0033,463598.7752
300488.SZ,20250630,32.15,32.65,31.99,32.62,32.1,0.52,1.6199,21839.23,70793.403,32.62,1.515,4.15,0.74,43.6926,42.9751,3.6544,9.2849,8.9348,1.6452,1.6683,17313.6506,14415.3848,5262.4479,564771.2826,470229.8522
300488.SZ,20250627,31.8,32.13,31.54,32.1,31.8,0.3,0.9434,19953.23,63694.058,32.1,1.3842,3.7916,0.63,42.9961,42.29,3.5962,9.1369,8.7924,1.6718,1.6953,17313.6506,14415.3848,5262.4479,555768.1843,462733.8521
300488.SZ,20250626,32.39,33.0,31.94,32.0,32.39,-0.39,-1.2041,30515.0,99038.073,32.0,2.1168,5.7986,0.91,42.8621,42.1583,3.5077,9.1084,8.765,1.6771,1.0864,17313.6506,14415.3848,5262.4479,554036.8192,461292.3136
300488.SZ,20250625,32.1,32.58,31.82,32.39,32.15,0.24,0.7465,35124.2,113268.894,32.39,2.4366,6.6745,1.06,43.3845,42.6721,3.5505,9.2194,8.8718,1.6569,1.0733,17313.6506,14415.3848,5262.4479,560789.1429,466914.3137
300488.SZ,20250624,30.01,32.15,29.95,32.15,30.07,2.08,6.9172,46462.71,145869.859,32.15,3.2231,8.8291,1.58,43.0631,42.3559,3.5242,9.1511,8.8061,1.6692,1.0813,17313.6506,14415.3848,5262.4479,556633.8668,463454.6213
300488.SZ,20250623,29.46,30.12,29.46,30.07,29.92,0.15,0.5013,16456.0,49222.896,30.07,1.1416,3.1271,0.52,40.277,39.6156,3.2962,8.5591,8.2364,1.7847,1.1561,17313.6506,14415.3848,5262.4479,520621.4735,433470.6209
300488.SZ,20250620,30.9,31.0,29.75,29.92,30.8,-0.88,-2.8571,30381.89,91541.961,29.92,2.1076,5.7733,1.04,40.0761,39.418,3.2797,8.5164,8.1953,1.7936,1.1619,17313.6506,14415.3848,5262.4479,518024.426,431308.3132
300488.SZ,20250619,31.83,32.2,30.7,30.8,31.83,-1.03,-3.2359,38767.97,122200.273,30.8,2.6894,7.367,1.57,41.2547,40.5772,3.3762,8.7668,8.4363,1.7424,1.1287,17313.5932,14415.3274,5262.3905,533258.6706,443992.0839
300488.SZ,20250618,31.1,32.33,30.91,31.83,31.29,0.54,1.7258,34214.87,108083.351,31.83,2.3735,6.5018,1.55,42.6343,41.9342,3.4891,9.06,8.7184,1.686,1.0922,17313.5932,14415.3274,5262.3905,551091.6716,458839.8711
300488.SZ,20250617,31.2,31.88,30.86,31.29,31.01,0.28,0.9029,27580.0,86420.173,31.29,1.9132,5.241,1.19,41.911,41.2227,3.4299,8.9063,8.5705,1.7151,1.1111,17313.5932,14415.3274,5262.3905,541742.3312,451055.5943
300488.SZ,20250616,30.15,31.3,30.11,31.01,30.11,0.9,2.989,26503.0,81717.346,31.01,1.8385,5.0363,1.17,41.536,40.8539,3.3992,8.8266,8.4938,1.7306,1.1211,17313.5932,14415.3274,5262.3905,536894.5251,447019.3027
300488.SZ,20250613,30.82,30.87,29.96,30.11,30.91,-0.8,-2.5882,19193.0,58236.022,30.11,1.3314,3.6472,0.85,40.3305,39.6682,3.3006,8.5704,8.2473,1.7823,1.1546,17313.5932,14415.3274,5262.3905,521312.2913,434045.508
300488.SZ,20250612,31.08,31.2,30.8,30.91,31.19,-0.28,-0.8977,16246.46,50297.217,30.91,1.127,3.0873,0.67,41.402,40.7221,3.3883,8.7982,8.4664,1.7362,1.1247,17313.5932,14415.3274,5262.3905,535163.1658,445577.7699
