股票代码,交易日期,开盘价,最高价,最低价,收盘价,昨收价【除权价，前复权】,涨跌额,涨跌幅 【基于除权后的昨收计算的涨跌幅：（今收-除权昨收）/除权昨收 】,成交量,成交额（千元）,close_y,换手率,换手率（自由流通股）,量比,市盈率（总市值/净利润，亏损的PE为空）,市盈率（TTM，亏损的PE为空）,市净率（总市值/净资产）,市销率,市销率（TTM）,股息率 （%）,股息率（TTM）（%）,总股本 （万股）,流通股本 （万股）,自由流通股本 （万）,总市值 （万元）,流通市值（万元）
836221.BJ,20250709,21.7,22.12,20.89,20.94,21.33,-0.39,-1.8284,32948.5,70898.235,20.94,6.6345,9.0337,0.93,44.9145,44.5281,6.4664,7.5606,7.536,,,11604.0,4966.2068,3647.304,242987.76,103992.3704
836221.BJ,20250708,20.77,21.46,20.77,21.33,20.86,0.47,2.2531,33733.94,71406.528,21.33,6.7927,9.249,0.83,45.7511,45.3574,6.5869,7.7015,7.6764,,,11604.0,4966.2068,3647.304,247513.32,105929.191
836221.BJ,20250707,21.0,21.48,20.81,20.86,21.1,-0.24,-1.1374,24993.05,52638.158,20.86,5.0326,6.8525,0.46,44.743,44.358,6.4417,7.5318,7.5072,,,11604.0,4966.2068,3647.304,242059.44,103595.0738
836221.BJ,20250704,22.0,22.14,21.04,21.1,22.05,-0.95,-4.3084,42463.56,91300.976,21.1,8.5505,11.6425,0.63,45.2577,44.8683,6.5158,7.6184,7.5936,,,11604.0,4966.2068,3647.304,244844.4,104786.9635
836221.BJ,20250703,21.85,22.25,21.73,22.05,21.73,0.32,1.4726,37523.39,82436.054,22.05,7.5557,10.288,0.49,47.2954,46.8884,6.8092,7.9614,7.9355,,,11604.0,4966.2068,3647.304,255868.2,109504.8599
836221.BJ,20250702,22.3,22.39,21.73,21.73,22.16,-0.43,-1.9404,38884.72,85572.782,21.73,7.8299,10.6612,0.42,46.609,46.208,6.7104,7.8459,7.8203,,,11604.0,4966.2068,3647.304,252154.92,107915.6738
836221.BJ,20250701,23.0,23.15,22.01,22.16,23.2,-1.04,-4.4828,59112.35,132632.504,22.16,11.9029,16.2071,0.55,47.5313,47.1224,6.8432,8.0011,7.9751,,,11604.0,4966.2068,3647.304,257144.64,110051.1427
836221.BJ,20250630,22.44,23.22,21.72,23.2,22.79,0.41,1.799,96558.52,215240.168,23.2,19.4431,26.4739,0.93,49.7621,49.3339,7.1643,8.3767,8.3494,,,11604.0,4966.2068,3647.304,269212.8,115215.9978
836221.BJ,20250627,25.98,26.44,22.66,22.79,24.39,-1.6,-6.5601,103041.69,249866.553,22.79,20.7486,28.2515,0.95,48.8826,48.462,7.0377,8.2286,8.2018,,,11604.0,4966.2068,3647.304,264455.16,113179.853
836221.BJ,20250626,23.5,25.23,22.98,24.39,24.07,0.32,1.3295,87318.1,209052.23,24.39,17.5825,23.9405,0.72,52.3145,51.8644,7.5318,8.8063,8.7776,,,11604.0,4966.2068,3647.304,283021.56,121125.7839
836221.BJ,20250625,25.1,25.69,23.71,24.07,25.85,-1.78,-6.8859,111933.99,274622.337,24.07,22.5391,30.6895,0.89,51.6281,51.1839,7.433,8.6908,8.6625,,,11604.0,4966.2068,3647.304,279308.28,119536.5977
836221.BJ,20250624,21.7,26.16,21.7,25.85,21.87,3.98,18.1984,136516.58,322707.309,25.85,27.4891,37.4294,1.05,55.4461,54.969,7.9827,9.3335,9.3031,,,11604.0,4966.2068,3647.304,299963.4,128376.4458
836221.BJ,20250623,21.66,23.1,21.59,21.87,22.0,-0.13,-0.5909,80350.5,177844.197,21.87,16.1795,22.0301,0.57,46.9093,46.5057,6.7536,7.8964,7.8707,,,11604.0,4966.2068,3647.304,253779.48,108610.9427
836221.BJ,20250620,23.6,24.98,21.77,22.0,23.0,-1.0,-4.3478,127076.49,297975.665,22.0,25.5882,34.8412,1.03,47.1882,46.7821,6.7938,7.9434,7.9175,,,11604.0,4966.2068,3647.304,255288.0,109256.5496
836221.BJ,20250619,21.99,25.1,21.4,23.0,22.1,0.9,4.0724,152651.92,350070.793,23.0,30.7381,41.8534,1.47,49.3331,48.9086,7.1026,8.3044,8.2774,,,11604.0,4966.2068,3647.304,266892.0,114222.7564
836221.BJ,20250618,20.9,22.31,19.71,22.1,21.01,1.09,5.188,135532.44,284256.061,22.1,27.2909,37.1596,1.59,47.4027,46.9948,6.8247,7.9795,7.9535,,,11604.0,4966.2068,3647.304,256448.4,109753.1703
836221.BJ,20250617,21.0,23.48,20.22,21.01,20.22,0.79,3.907,156907.03,337999.502,21.01,31.5949,43.02,2.69,45.0647,44.6769,6.4881,7.5859,7.5612,,,11604.0,4966.2068,3647.304,243800.04,104340.0049
836221.BJ,20250616,18.5,21.5,18.09,20.22,17.57,2.65,15.0825,130019.48,257416.839,20.22,26.1808,35.6481,3.54,43.3702,42.997,6.2441,7.3007,7.2769,,,11604.0,4966.2068,3647.304,234632.88,100416.7015
836221.BJ,20250613,18.5,18.5,17.57,17.57,18.51,-0.94,-5.0783,39781.99,71181.991,17.57,8.0105,10.9072,1.21,37.6862,37.3619,5.4258,6.3439,6.3232,,,11604.0,4966.2068,3647.304,203882.28,87256.2535
836221.BJ,20250612,17.73,18.75,17.4,18.51,17.9,0.61,3.4078,57738.17,105359.549,18.51,11.6262,15.8304,2.33,39.7024,39.3608,5.716,6.6833,6.6615,,,11604.0,4966.2068,3647.304,214790.04,91924.4879
836221.BJ,20250611,17.85,18.19,17.64,17.9,17.43,0.47,2.6965,42696.96,76635.67,17.9,8.5975,11.7064,1.98,38.394,38.0636,5.5277,6.463,6.442,,,11604.0,4966.2068,3647.304,207711.6,88895.1017
836221.BJ,20250610,18.0,18.0,17.05,17.43,17.74,-0.31,-1.7475,21807.93,38095.741,17.43,4.3913,5.9792,1.0,37.3859,37.0642,5.3825,6.2933,6.2728,,,11604.0,4966.2068,3647.304,202257.72,86560.9845
836221.BJ,20250609,17.5,17.93,17.47,17.74,17.5,0.24,1.3714,21363.61,37898.332,17.74,4.3018,5.8574,0.8,38.0508,37.7234,5.4783,6.4052,6.3844,,,11604.0,4966.2068,3647.304,205854.96,88100.5086
