,股票代码,交易日期,开盘价,最高价,最低价,收盘价,昨收价【除权价，前复权】,涨跌额,涨跌幅 【基于除权后的昨收计算的涨跌幅：（今收-除权昨收）/除权昨收 】,成交量,成交额（千元）,close_y,换手率,换手率（自由流通股）,量比,市盈率（总市值/净利润，亏损的PE为空）,市盈率（TTM，亏损的PE为空）,市净率（总市值/净资产）,市销率,市销率（TTM）,股息率 （%）,股息率（TTM）（%）,总股本 （万股）,流通股本 （万股）,自由流通股本 （万）,总市值 （万元）,流通市值（万元）
0,603976.SH,20250620,17.01,17.15,16.9,16.9,17.01,-0.11,-0.6467,7447.0,12669.452,16.9,0.4925,1.7112,0.69,47.9882,59.267,2.1789,3.1897,3.564,1.7751,2.0473,15120.2102,15120.2102,4351.986,255531.5524,255531.5524
1,603976.SH,20250619,17.36,17.45,16.9,17.01,17.38,-0.37,-2.1289,11782.0,20124.435,17.01,0.7792,2.7073,1.16,48.3006,59.6527,2.193,3.2104,3.5872,1.7637,2.0341,15120.2102,15120.2102,4351.986,257194.7755,257194.7755
2,603976.SH,20250618,17.65,17.65,17.31,17.38,17.65,-0.27,-1.5297,10078.0,17543.553,17.38,0.6665,2.3157,1.01,49.3512,60.9503,2.2407,3.2803,3.6652,1.7261,1.9908,15120.2102,15120.2102,4351.986,262789.2533,262789.2533
3,603976.SH,20250617,17.86,17.92,17.54,17.65,17.7,-0.05,-0.2825,10067.0,17820.291,17.65,0.6658,2.3132,0.9,50.1179,61.8972,2.2755,3.3312,3.7221,1.6997,1.9603,15120.2102,15120.2102,4351.986,266871.71,266871.71
4,603976.SH,20250616,17.73,17.97,17.54,17.7,17.62,0.08,0.454,10521.0,18749.965,17.7,0.6958,2.4175,0.87,50.2599,62.0725,2.282,3.3407,3.7327,1.6949,1.9548,15120.2102,15120.2102,4351.986,267627.7205,267627.7205
5,603976.SH,20250613,17.98,17.98,17.53,17.62,17.97,-0.35,-1.9477,11868.0,20996.362,17.62,0.7849,2.727,0.93,50.0327,61.792,2.2717,3.3256,3.7158,1.7026,1.9637,15120.2102,15120.2102,4351.986,266418.1037,266418.1037
6,603976.SH,20250612,18.09,18.09,17.79,17.97,17.96,0.01,0.0557,8051.0,14430.07,17.97,0.5325,1.85,0.62,51.0265,63.0194,2.3168,3.3916,3.7896,1.6694,1.9254,15120.2102,15120.2102,4351.986,271710.1773,271710.1773
7,603976.SH,20250611,17.96,18.11,17.9,17.96,17.94,0.02,0.1115,9588.8,17282.399,17.96,0.6342,2.2033,0.71,50.9981,62.9843,2.3155,3.3897,3.7875,1.6704,1.9265,15120.2102,15120.2102,4351.986,271558.9752,271558.9752
8,603976.SH,20250610,18.17,18.25,17.77,17.94,18.17,-0.23,-1.2658,15909.0,28692.988,17.94,1.0522,3.6556,1.18,50.9414,62.9142,2.3129,3.386,3.7833,1.6722,1.9287,15120.2102,15120.2102,4351.986,271256.571,271256.571
9,603976.SH,20250609,18.05,18.3,18.04,18.17,18.04,0.13,0.7206,15080.0,27380.484,18.17,0.9973,3.4651,1.19,51.5945,63.7208,2.3426,3.4294,3.8318,1.6511,1.9042,15120.2102,15120.2102,4351.986,274734.2193,274734.2193
