,股票代码,交易日期,开盘价,最高价,最低价,收盘价,昨收价【除权价，前复权】,涨跌额,涨跌幅 【基于除权后的昨收计算的涨跌幅：（今收-除权昨收）/除权昨收 】,成交量,成交额（千元）,close_y,换手率,换手率（自由流通股）,量比,市盈率（总市值/净利润，亏损的PE为空）,市盈率（TTM，亏损的PE为空）,市净率（总市值/净资产）,市销率,市销率（TTM）,股息率 （%）,股息率（TTM）（%）,总股本 （万股）,流通股本 （万股）,自由流通股本 （万）,总市值 （万元）,流通市值（万元）
0,600363.SH,20250620,59.01,59.68,57.58,57.86,57.7,0.16,0.2773,75879.16,441616.742,57.86,1.6731,2.1149,0.56,108.7953,104.0085,6.1529,8.4526,8.2328,0.13,0.13,45351.445,45351.445,35877.8358,2624034.6077,2624034.6077
1,600363.SH,20250619,59.97,60.46,57.41,57.7,60.5,-2.8,-4.6281,130844.49,766624.642,57.7,2.8851,3.6469,1.03,108.4945,103.7208,6.1359,8.4293,8.2101,0.1304,0.1304,45351.445,45351.445,35877.8358,2616778.3765,2616778.3765
2,600363.SH,20250618,61.26,61.26,60.37,60.5,60.95,-0.45,-0.7383,67545.45,410905.671,60.5,1.4894,1.8827,0.54,113.7594,108.7541,6.4336,8.8383,8.6085,0.1243,0.1243,45351.445,45351.445,35877.8358,2743762.4225,2743762.4225
3,600363.SH,20250617,63.3,63.3,60.7,60.95,63.4,-2.45,-3.8644,119806.71,737795.567,60.95,2.6417,3.3393,0.97,114.6055,109.563,6.4815,8.904,8.6725,0.1234,0.1234,45351.445,45351.445,35877.8358,2764170.5728,2764170.5728
4,600363.SH,20250616,60.71,64.19,60.19,63.4,61.0,2.4,3.9344,176205.3,1108724.704,63.4,3.8853,4.9113,1.72,119.2123,113.9671,6.742,9.262,9.0211,0.1186,0.1186,45351.445,45351.445,35877.8358,2875281.613,2875281.613
5,600363.SH,20250613,60.08,61.5,58.3,61.0,59.96,1.04,1.7345,177263.44,1062806.035,61.0,3.9087,4.9408,2.24,114.6995,109.6529,6.4868,8.9114,8.6796,0.1233,0.1233,45351.445,45351.445,35877.8358,2766438.145,2766438.145
6,600363.SH,20250612,60.74,61.46,59.74,59.96,60.47,-0.51,-0.8434,93907.89,568840.215,59.96,2.0707,2.6174,1.29,112.744,107.7834,6.3762,8.7594,8.5316,0.1255,0.1255,45351.445,45351.445,35877.8358,2719272.6422,2719272.6422
7,600363.SH,20250611,60.6,61.3,60.35,60.47,61.08,-0.61,-0.9987,61572.76,373576.342,60.47,1.3577,1.7162,0.82,113.7029,108.7002,6.4305,8.8339,8.6042,0.1244,0.1244,45351.445,45351.445,35877.8358,2742401.8792,2742401.8792
8,600363.SH,20250610,60.24,61.78,59.8,61.08,60.05,1.03,1.7152,110055.93,670724.474,61.08,2.4267,3.0675,1.37,114.8499,109.7967,6.4953,8.923,8.691,0.1231,0.1231,45351.445,45351.445,35877.8358,2770066.2606,2770066.2606
9,600363.SH,20250609,59.11,60.21,59.1,60.05,59.07,0.98,1.659,70603.07,422210.159,60.05,1.5568,1.9679,0.78,112.9132,107.9452,6.3858,8.7726,8.5444,0.1253,0.1253,45351.445,45351.445,35877.8358,2723354.2723,2723354.2723
10,600363.SH,20250606,60.0,60.19,59.02,59.07,59.82,-0.75,-1.2538,59730.48,355729.857,59.07,1.3171,1.6648,0.53,111.0705,106.1835,6.2816,8.6294,8.405,0.1273,0.1273,45351.445,45351.445,35877.8358,2678909.8562,2678909.8562
11,600363.SH,20250605,59.43,60.0,59.0,59.82,59.75,0.07,0.1172,62505.75,372382.757,59.82,1.3783,1.7422,0.51,112.4807,107.5317,6.3613,8.739,8.5117,0.1257,0.1257,45351.445,45351.445,35877.8358,2712923.4399,2712923.4399
12,600363.SH,20250604,60.0,60.45,59.29,59.75,59.75,0.0,0.0,72328.26,432453.907,59.75,1.5948,2.016,0.57,112.3491,107.4059,6.3539,8.7287,8.5018,0.1259,0.1259,45351.445,45351.445,35877.8358,2709748.8388,2709748.8388
13,600363.SH,20250603,61.95,62.2,59.08,59.75,60.96,-1.21,-1.9849,137585.04,836592.698,59.75,3.0338,3.8348,1.05,112.3491,107.4059,6.3539,8.7287,8.5018,0.1259,0.1259,45351.445,45351.445,35877.8358,2709748.8388,2709748.8388
14,600363.SH,20250530,63.05,63.3,60.77,60.96,64.0,-3.04,-4.75,118072.0,727553.56,60.96,2.6035,3.2909,0.89,114.6243,109.581,6.4826,8.9055,8.6739,0.1234,0.1234,45351.445,45351.445,35877.8358,2764624.0872,2764624.0872
15,600363.SH,20250529,61.3,65.55,60.65,64.0,61.33,2.67,4.3535,176266.77,1118910.002,64.0,3.8867,4.913,1.58,120.3405,115.0456,6.8058,9.3496,9.1065,0.1175,0.1175,45351.445,45351.445,35877.8358,2902492.48,2902492.48
16,600363.SH,20250528,61.19,62.8,60.56,61.33,61.18,0.15,0.2452,102915.9,634275.015,61.33,2.2693,2.8685,0.99,115.32,110.2461,6.5219,8.9596,8.7266,0.1226,0.1226,45351.445,45351.445,35877.8358,2781404.1219,2781404.1219
17,600363.SH,20250527,61.77,61.79,60.1,61.18,61.57,-0.39,-0.6334,103855.44,630887.509,61.18,2.29,2.8947,1.1,115.038,109.9764,6.506,8.9376,8.7052,0.1229,0.1229,45351.445,45351.445,35877.8358,2774601.4051,2774601.4051
18,600363.SH,20250526,59.18,61.99,59.18,61.57,59.18,2.39,4.0385,156232.7,952454.819,61.57,3.4449,4.3546,1.91,115.7713,110.6775,6.5474,8.9946,8.7607,0.1222,0.1222,45351.445,45351.445,35877.8358,2792288.4687,2792288.4687
19,600363.SH,20250523,58.75,60.6,58.68,59.18,58.66,0.52,0.8865,122230.0,730953.248,59.18,2.6952,3.4068,1.43,111.2773,106.3813,6.2933,8.6455,8.4206,0.1271,0.1271,45351.445,45351.445,35877.8358,2683898.5151,2683898.5151
20,600363.SH,20250522,58.2,59.87,58.2,58.66,58.14,0.52,0.8944,72620.81,429071.556,58.66,1.6013,2.0241,0.84,110.2996,105.4465,6.238,8.5695,8.3467,0.1282,0.1282,45351.445,45351.445,35877.8358,2660315.7637,2660315.7637
21,600363.SH,20250521,59.2,59.39,58.03,58.14,59.37,-1.23,-2.0718,63104.01,369775.793,58.14,1.3914,1.7589,0.69,109.3218,104.5118,6.1827,8.4935,8.2727,0.1294,0.1294,45351.445,45351.445,35877.8358,2636733.0123,2636733.0123
22,600363.SH,20250520,59.08,60.18,59.02,59.37,59.56,-0.19,-0.319,57176.0,340532.522,59.37,1.2607,1.5936,0.54,111.6346,106.7228,6.3135,8.6732,8.4477,0.1267,0.1267,45351.445,45351.445,35877.8358,2692515.2897,2692515.2897
23,600363.SH,20250519,59.18,59.87,57.88,59.56,58.95,0.61,1.0348,93800.0,554106.123,59.56,2.0683,2.6144,0.72,111.9919,107.0644,6.3337,8.701,8.4747,0.1263,0.1263,45351.445,45351.445,35877.8358,2701132.0642,2701132.0642
24,600363.SH,20250516,57.83,60.77,57.83,58.95,57.83,1.12,1.9367,139389.43,833319.857,58.95,3.0735,3.8851,1.04,110.8449,105.9678,6.2688,8.6119,8.3879,0.1276,0.1276,45351.445,45351.445,35877.8358,2673467.6828,2673467.6828
25,600363.SH,20250515,58.41,58.57,56.8,57.83,58.41,-0.58,-0.993,77595.01,447884.478,57.83,1.711,2.1628,0.52,108.7389,103.9545,6.1497,8.4483,8.2286,0.1301,0.1301,45351.445,45351.445,35877.8358,2622674.0644,2622674.0644
26,600363.SH,20250514,59.3,59.5,58.07,58.41,59.29,-0.88,-1.4842,91971.64,539306.323,58.41,2.028,2.5635,0.6,109.8295,104.9971,6.2114,8.533,8.3111,0.1288,0.1288,45351.445,45351.445,35877.8358,2648977.9025,2648977.9025
27,600363.SH,20250513,60.41,60.58,59.0,59.29,61.04,-1.75,-2.867,122202.54,727936.684,59.29,2.6946,3.4061,0.75,111.4842,106.579,6.305,8.6615,8.4363,0.1269,0.1269,45351.445,45351.445,35877.8358,2688887.1741,2688887.1741
28,600363.SH,20250512,57.99,61.65,57.18,61.04,57.93,3.11,5.3685,220213.73,1318999.232,61.04,4.8557,6.1379,1.63,114.7747,109.7248,6.4911,8.9172,8.6853,0.1232,0.1232,45351.445,45351.445,35877.8358,2768252.2028,2768252.2028
29,600363.SH,20250509,59.57,60.49,57.38,57.93,58.8,-0.87,-1.4796,156088.25,912447.277,57.93,3.4417,4.3505,1.3,108.9269,104.1343,6.1603,8.4629,8.2428,0.1298,0.1298,45351.445,45351.445,35877.8358,2627209.2089,2627209.2089
30,600363.SH,20250508,57.5,59.68,57.11,58.8,57.59,1.21,2.1011,152365.01,886257.81,58.8,3.3597,4.2468,1.46,110.5628,105.6982,6.2529,8.59,8.3666,0.1279,0.1279,45351.445,45351.445,35877.8358,2666664.966,2666664.966
31,600363.SH,20250507,58.0,58.66,56.8,57.59,57.59,0.0,0.0,118365.64,680705.869,57.59,2.61,3.2991,1.29,108.2876,103.5231,6.1242,8.4132,8.1944,0.1306,0.1306,45351.445,45351.445,35877.8358,2611789.7176,2611789.7176
32,600363.SH,20250506,55.0,58.15,54.99,57.59,54.04,3.55,6.5692,164356.87,942278.37,57.59,3.6241,4.581,2.24,108.2876,103.5231,6.1242,8.4132,8.1944,0.1306,0.1306,45351.445,45351.445,35877.8358,2611789.7176,2611789.7176
33,600363.SH,20250430,54.4,55.41,53.99,54.04,53.92,0.12,0.2226,84041.42,460772.53,54.04,1.8531,2.3424,1.1,101.6125,97.1417,5.7467,7.8946,7.6893,0.1392,0.1392,45351.445,45351.445,35877.8358,2450792.0878,2450792.0878
34,600363.SH,20250429,53.0,54.35,52.5,53.92,54.85,-0.93,-1.6955,80875.83,433976.954,53.92,1.7833,2.2542,1.11,101.3869,96.926,5.7339,7.8771,7.6722,0.1395,0.1395,45351.445,45351.445,35877.8358,2445349.9144,2445349.9144
35,600363.SH,20250428,55.62,55.62,53.45,54.85,55.0,-0.15,-0.2727,75193.15,409915.01,54.85,1.658,2.0958,0.97,73.3259,69.9963,5.9091,7.6784,7.7626,0.1371,0.1371,45351.445,45351.445,35877.8358,2487526.7583,2487526.7583
36,600363.SH,20250425,54.5,55.8,54.41,55.0,54.7,0.3,0.5484,55019.84,302773.259,55.0,1.2132,1.5335,0.66,73.5264,70.1877,5.9252,7.6994,7.7838,0.1368,0.1368,45351.445,45351.445,35877.8358,2494329.475,2494329.475
