,股票代码,交易日期,freq,开盘价,最高价,最低价,close,昨收价【除权价，前复权】,open_qfq,high_qfq,low_qfq,close_qfq,open_hfq,high_hfq,low_hfq,close_hfq,成交量,成交额（千元）,涨跌额,涨跌幅 【基于除权后的昨收计算的涨跌幅：（今收-除权昨收）/除权昨收 】
0,000957.SZ,20250620,week,10.57,11.25,10.47,10.55,10.68,10.57,11.25,10.47,10.55,54.35,57.84,53.83,54.24,665298.25,715701.04,-0.13,-0.01
1,000957.SZ,20250613,week,11.19,11.38,10.66,10.68,11.16,11.19,11.38,10.66,10.68,57.53,58.51,54.81,54.91,774312.9,855200.52,-0.48,-0.04
2,000957.SZ,20250606,week,11.4,11.42,11.11,11.16,11.41,11.4,11.42,11.11,11.16,58.61,58.72,57.12,57.38,722077.54,809855.56,-0.25,-0.02
3,000957.SZ,20250530,week,11.33,11.98,11.24,11.41,11.41,11.33,11.98,11.24,11.41,58.25,61.6,57.79,58.67,1744715.09,2013731.31,0.0,0.0
4,000957.SZ,20250523,week,11.37,11.94,11.24,11.41,11.31,11.37,11.94,11.24,11.41,58.46,61.39,57.79,58.67,1316083.7,1524906.17,0.1,0.01
5,000957.SZ,20250516,week,11.39,11.8,11.16,11.31,11.27,11.39,11.8,11.16,11.31,58.56,60.67,57.38,58.15,998493.42,1141583.69,0.04,0.0
6,000957.SZ,20250509,week,11.18,11.92,11.18,11.27,11.08,11.18,11.92,11.18,11.27,57.48,61.29,57.48,57.95,963630.34,1112633.42,0.19,0.02
7,000957.SZ,20250502,week,11.8,11.81,11.04,11.08,11.91,11.8,11.81,11.04,11.08,60.67,60.72,56.76,56.97,929908.78,1046413.23,-0.83,-0.07
8,000957.SZ,20250425,week,10.2,12.0,10.11,11.91,10.21,10.2,12.0,10.11,11.91,52.44,61.7,51.98,61.24,2155307.27,2456392.71,1.7,0.17
9,000957.SZ,20250418,week,10.19,10.4,9.93,10.21,10.02,10.19,10.4,9.93,10.21,52.39,53.47,51.06,52.5,582494.16,594011.47,0.19,0.02
10,000957.SZ,20250411,week,10.26,10.5,8.89,10.02,11.08,10.26,10.5,8.89,10.02,52.75,53.99,45.71,51.52,961433.1,936107.76,-1.06,-0.1
11,000957.SZ,20250404,week,11.45,11.84,10.9,11.08,11.17,11.45,11.84,10.9,11.08,58.87,60.88,56.04,56.97,1133967.29,1298382.19,-0.09,-0.01
12,000957.SZ,20250328,week,10.91,11.85,10.53,11.17,10.98,10.91,11.85,10.53,11.17,56.09,60.93,54.14,57.43,1148725.74,1276972.89,0.19,0.02
13,000957.SZ,20250321,week,10.97,11.66,10.95,10.98,10.96,10.97,11.66,10.95,10.98,56.4,59.95,56.3,56.45,990876.78,1112862.38,0.02,0.0
14,000957.SZ,20250314,week,11.0,11.15,10.67,10.96,10.95,11.0,11.15,10.67,10.96,56.56,57.33,54.86,56.35,674977.22,737924.81,0.01,0.0
15,000957.SZ,20250307,week,10.88,11.13,10.75,10.95,10.87,10.88,11.13,10.75,10.95,55.94,57.23,55.27,56.3,612366.69,671904.85,0.08,0.01
16,000957.SZ,20250228,week,11.15,11.4,10.82,10.87,11.2,11.15,11.4,10.82,10.87,57.33,58.61,55.63,55.89,893684.97,995517.15,-0.33,-0.03
17,000957.SZ,20250221,week,11.68,11.73,11.01,11.2,11.67,11.68,11.73,11.01,11.2,60.05,60.31,56.61,57.59,792451.82,897033.57,-0.47,-0.04
18,000957.SZ,20250214,week,11.97,12.11,11.6,11.67,11.96,11.97,12.11,11.6,11.67,61.54,62.26,59.64,60.0,801648.3,949994.96,-0.29,-0.02
19,000957.SZ,20250207,week,11.44,12.05,11.37,11.96,11.44,11.44,12.05,11.37,11.96,58.82,61.96,58.46,61.49,763938.9,898920.66,0.52,0.05
20,000957.SZ,20250131,week,11.6,11.8,11.43,11.44,11.49,11.6,11.8,11.43,11.44,59.64,60.67,58.77,58.82,168528.27,195753.9,-0.05,0.0
21,000957.SZ,20250124,week,11.25,11.9,11.16,11.49,11.14,11.22,11.9,11.13,11.49,57.69,61.19,57.23,59.08,1133317.16,1310872.88,0.35,0.03
22,000957.SZ,20250117,week,10.35,11.21,10.21,11.14,10.45,10.32,11.18,10.18,11.11,53.07,57.48,52.36,57.13,778586.72,847071.23,0.69,0.07
23,000957.SZ,20250110,week,10.26,10.88,10.01,10.45,10.23,10.23,10.85,9.98,10.42,52.61,55.79,51.33,53.59,744985.75,788174.6,0.22,0.02
24,000957.SZ,20250103,week,11.36,11.42,10.22,10.23,11.42,11.33,11.39,10.19,10.2,58.25,58.56,52.41,52.46,615520.05,668664.0,-1.19,-0.1
25,000957.SZ,20241227,week,11.78,11.83,11.01,11.42,11.77,11.75,11.8,10.98,11.39,60.41,60.66,56.46,58.56,861186.03,976473.36,-0.35,-0.03
26,000957.SZ,20241220,week,12.26,12.41,11.5,11.77,12.36,12.23,12.38,11.47,11.74,62.87,63.64,58.97,60.36,1227777.78,1467125.14,-0.59,-0.05
27,000957.SZ,20241213,week,12.5,13.09,12.31,12.36,12.53,12.47,13.06,12.28,12.33,64.1,67.13,63.13,63.38,1936950.61,2443540.06,-0.17,-0.01
28,000957.SZ,20241206,week,14.04,14.04,12.2,12.53,12.83,14.0,14.0,12.17,12.5,72.0,72.0,62.56,64.25,3712997.37,4781262.77,-0.3,-0.02
29,000957.SZ,20241129,week,12.46,12.83,11.45,12.83,12.1,12.43,12.8,11.42,12.8,63.89,65.79,58.72,65.79,2660470.5,3219143.51,0.73,0.06
