股票代码,交易日期,freq,开盘价,最高价,最低价,close,昨收价【除权价，前复权】,open_qfq,high_qfq,low_qfq,close_qfq,open_hfq,high_hfq,low_hfq,close_hfq,成交量,成交额（千元）,涨跌额,涨跌幅 【基于除权后的昨收计算的涨跌幅：（今收-除权昨收）/除权昨收 】
002324.SZ,20250704,week,10.7,11.45,10.37,10.69,10.57,10.7,11.45,10.37,10.69,88.8,95.02,86.06,88.72,982358.23,1061249.33,0.12,0.01
002324.SZ,20250627,week,9.91,10.82,9.9,10.57,9.9,9.91,10.82,9.9,10.57,82.24,89.8,82.16,87.72,798694.87,842098.15,0.67,0.07
002324.SZ,20250620,week,10.23,10.34,9.89,9.9,10.18,10.23,10.34,9.89,9.9,84.9,85.81,82.08,82.16,399602.23,402509.93,-0.28,-0.03
002324.SZ,20250613,week,10.02,10.68,10.02,10.18,10.02,9.97,10.63,9.97,10.18,82.76,88.21,82.76,84.48,692530.26,719995.26,0.16,0.02
002324.SZ,20250606,week,9.96,10.19,9.94,10.02,10.04,9.91,10.14,9.89,9.97,82.26,84.16,82.1,82.76,273044.9,273952.91,-0.02,0.0
002324.SZ,20250530,week,10.14,10.3,10.0,10.04,10.12,10.09,10.25,9.95,9.99,83.75,85.07,82.6,82.93,341734.88,346335.64,-0.08,-0.01
002324.SZ,20250523,week,10.37,10.56,10.08,10.12,10.38,10.32,10.51,10.03,10.07,85.65,87.22,83.26,83.59,453175.37,466314.44,-0.26,-0.03
002324.SZ,20250516,week,10.8,10.8,10.25,10.38,10.65,10.75,10.75,10.2,10.33,89.2,89.2,84.66,85.73,512692.14,538848.14,-0.27,-0.03
002324.SZ,20250509,week,10.5,10.78,10.4,10.65,10.33,10.45,10.73,10.35,10.6,86.72,89.04,85.9,87.96,574902.47,608203.06,0.32,0.03
002324.SZ,20250502,week,10.01,10.67,9.88,10.33,10.02,9.96,10.62,9.83,10.28,82.68,88.13,81.6,85.32,598570.8,619488.69,0.31,0.03
002324.SZ,20250425,week,9.91,10.28,9.72,10.02,9.99,9.86,10.23,9.67,9.97,81.85,84.91,80.28,82.76,726622.32,730106.27,0.03,0.0
002324.SZ,20250418,week,9.12,10.04,9.0,9.99,8.96,9.08,9.99,8.96,9.94,75.33,82.93,74.34,82.51,907087.26,871107.99,1.03,0.11
002324.SZ,20250411,week,8.73,9.02,8.07,8.96,9.51,8.69,8.98,8.03,8.92,72.11,74.5,66.65,74.01,820656.92,706457.89,-0.55,-0.06
002324.SZ,20250404,week,9.76,9.79,9.43,9.51,9.94,9.71,9.74,9.39,9.46,80.61,80.86,77.89,78.55,449579.43,432046.82,-0.43,-0.04
002324.SZ,20250328,week,10.05,10.52,9.77,9.94,10.11,10.0,10.47,9.72,9.89,83.01,86.89,80.7,82.1,883680.22,893729.41,-0.17,-0.02
002324.SZ,20250321,week,10.14,10.84,10.04,10.11,10.1,10.09,10.79,9.99,10.06,83.75,89.53,82.93,83.5,913398.35,950897.2,0.01,0.0
002324.SZ,20250314,week,10.33,10.51,9.82,10.1,10.34,10.28,10.46,9.77,10.05,85.32,86.81,81.11,83.42,1032533.92,1055472.48,-0.24,-0.02
002324.SZ,20250307,week,10.4,10.78,10.07,10.34,10.37,10.35,10.73,10.02,10.29,85.9,89.04,83.17,85.4,1341267.91,1400420.99,-0.03,0.0
002324.SZ,20250228,week,9.93,11.64,9.63,10.37,9.95,9.88,11.58,9.58,10.32,82.02,96.14,79.54,85.65,2267615.55,2422844.99,0.42,0.04
002324.SZ,20250221,week,9.81,10.35,9.53,9.95,9.77,9.76,10.3,9.48,9.9,81.03,85.49,78.71,82.18,988050.91,980751.43,0.18,0.02
