股票代码,交易日期,freq,开盘价,最高价,最低价,close,昨收价【除权价，前复权】,open_qfq,high_qfq,low_qfq,close_qfq,open_hfq,high_hfq,low_hfq,close_hfq,成交量,成交额（千元）,涨跌额,涨跌幅 【基于除权后的昨收计算的涨跌幅：（今收-除权昨收）/除权昨收 】
000930.SZ,20250704,week,5.6,5.76,5.56,5.74,5.57,5.6,5.76,5.56,5.74,35.54,36.55,35.28,36.43,533467.72,301568.49,0.17,0.03
000930.SZ,20250627,week,5.45,5.6,5.45,5.57,5.47,5.45,5.6,5.45,5.57,34.59,35.54,34.59,35.35,639762.12,355120.04,0.1,0.02
000930.SZ,20250620,week,5.49,5.69,5.45,5.47,5.49,5.49,5.69,5.45,5.47,34.84,36.11,34.59,34.71,773800.81,429201.47,-0.02,0.0
000930.SZ,20250613,week,5.52,5.58,5.48,5.49,5.52,5.52,5.58,5.48,5.49,35.03,35.41,34.78,34.84,531965.05,293867.39,-0.03,-0.01
000930.SZ,20250606,week,5.5,5.56,5.48,5.52,5.52,5.5,5.56,5.48,5.52,34.9,35.28,34.78,35.03,323366.63,178492.88,0.0,0.0
000930.SZ,20250530,week,5.43,5.57,5.41,5.52,5.43,5.43,5.57,5.41,5.52,34.46,35.35,34.33,35.03,461799.77,254495.26,0.09,0.02
000930.SZ,20250523,week,5.46,5.58,5.42,5.43,5.46,5.46,5.58,5.42,5.43,34.65,35.41,34.4,34.46,505433.78,278465.43,-0.03,-0.01
000930.SZ,20250516,week,5.56,5.57,5.45,5.46,5.55,5.56,5.57,5.45,5.46,35.28,35.35,34.59,34.65,557259.91,307459.0,-0.09,-0.02
000930.SZ,20250509,week,5.48,5.61,5.47,5.55,5.47,5.48,5.61,5.47,5.55,34.78,35.6,34.71,35.22,573303.04,318038.32,0.08,0.01
000930.SZ,20250502,week,5.5,5.53,5.45,5.47,5.52,5.5,5.53,5.45,5.47,34.9,35.09,34.59,34.71,325028.41,178243.76,-0.05,-0.01
000930.SZ,20250425,week,5.7,5.75,5.49,5.52,5.72,5.7,5.75,5.49,5.52,36.17,36.49,34.84,35.03,874570.9,491841.88,-0.2,-0.03
000930.SZ,20250418,week,5.67,5.95,5.6,5.72,5.66,5.67,5.95,5.6,5.72,35.98,37.76,35.54,36.3,1798673.98,1037903.23,0.06,0.01
000930.SZ,20250411,week,5.5,6.15,5.26,5.66,5.58,5.5,6.15,5.26,5.66,34.9,39.03,33.38,35.92,3406273.56,1959623.88,0.08,0.01
000930.SZ,20250404,week,5.49,5.6,5.38,5.58,5.51,5.49,5.6,5.38,5.58,34.84,35.54,34.14,35.41,457933.59,251551.08,0.07,0.01
000930.SZ,20250328,week,5.56,5.67,5.44,5.51,5.58,5.56,5.67,5.44,5.51,35.28,35.98,34.52,34.97,663608.02,369839.18,-0.07,-0.01
000930.SZ,20250321,week,5.63,5.69,5.55,5.58,5.62,5.63,5.69,5.55,5.58,35.73,36.11,35.22,35.41,592568.11,332893.27,-0.04,-0.01
000930.SZ,20250314,week,5.6,5.64,5.5,5.62,5.58,5.6,5.64,5.5,5.62,35.54,35.79,34.9,35.66,653569.93,364766.67,0.04,0.01
000930.SZ,20250307,week,5.55,5.66,5.51,5.58,5.55,5.55,5.66,5.51,5.58,35.22,35.92,34.97,35.41,866111.41,483140.32,0.03,0.01
000930.SZ,20250228,week,5.46,5.86,5.45,5.55,5.33,5.46,5.86,5.45,5.55,34.65,37.19,34.59,35.22,1883984.36,1070587.39,0.22,0.04
000930.SZ,20250221,week,5.45,5.48,5.28,5.33,5.41,5.45,5.48,5.28,5.33,34.59,34.78,33.51,33.82,562900.21,302714.54,-0.08,-0.01
000930.SZ,20250214,week,5.4,5.47,5.34,5.41,5.4,5.4,5.47,5.34,5.41,34.27,34.71,33.89,34.33,514651.73,278195.64,0.01,0.0
000930.SZ,20250207,week,5.4,5.43,5.27,5.4,5.36,5.4,5.43,5.27,5.4,34.27,34.46,33.44,34.27,318178.46,170583.72,0.04,0.01
000930.SZ,20250131,week,5.32,5.44,5.31,5.36,5.31,5.32,5.44,5.31,5.36,33.76,34.52,33.7,34.01,102104.69,55050.34,0.05,0.01
000930.SZ,20250124,week,5.42,5.44,5.26,5.31,5.35,5.42,5.44,5.26,5.31,34.4,34.52,33.38,33.7,393440.01,210106.52,-0.04,-0.01
000930.SZ,20250117,week,5.06,5.38,5.02,5.35,5.08,5.06,5.38,5.02,5.35,32.11,34.14,31.86,33.95,513867.92,269071.94,0.27,0.05
000930.SZ,20250110,week,5.28,5.39,5.07,5.08,5.31,5.28,5.39,5.07,5.08,33.51,34.2,32.17,32.24,470275.18,245885.78,-0.23,-0.04
000930.SZ,20250103,week,5.74,5.74,5.28,5.31,5.74,5.74,5.74,5.28,5.31,36.43,36.43,33.51,33.7,497876.29,274673.24,-0.43,-0.07
000930.SZ,20241227,week,5.78,5.78,5.61,5.74,5.78,5.78,5.78,5.61,5.74,36.68,36.68,35.6,36.43,611525.97,347836.61,-0.04,-0.01
000930.SZ,20241220,week,5.99,6.03,5.72,5.78,5.99,5.99,6.03,5.72,5.78,38.01,38.27,36.3,36.68,864737.88,505886.06,-0.21,-0.04
000930.SZ,20241213,week,6.05,6.19,5.91,5.99,6.04,6.05,6.19,5.91,5.99,38.39,39.28,37.5,38.01,1245854.31,754707.4,-0.05,-0.01
000930.SZ,20241206,week,5.95,6.13,5.92,6.04,5.92,5.95,6.13,5.92,6.04,37.76,38.9,37.57,38.33,887305.67,534868.26,0.12,0.02
000930.SZ,20241129,week,5.77,5.94,5.63,5.92,5.78,5.77,5.94,5.63,5.92,36.62,37.7,35.73,37.57,671859.63,391099.45,0.14,0.02
000930.SZ,20241122,week,5.82,6.02,5.73,5.78,5.76,5.82,6.02,5.73,5.78,36.93,38.2,36.36,36.68,912944.27,537285.34,0.02,0.0
000930.SZ,20241115,week,6.01,6.11,5.75,5.76,6.04,6.01,6.11,5.75,5.76,38.14,38.77,36.49,36.55,1028549.41,613233.08,-0.28,-0.05
000930.SZ,20241108,week,5.75,6.23,5.68,6.04,5.74,5.75,6.23,5.68,6.04,36.49,39.54,36.05,38.33,2009050.78,1203144.79,0.3,0.05
000930.SZ,20241101,week,5.9,6.03,5.69,5.74,5.95,5.9,6.03,5.69,5.74,37.44,38.27,36.11,36.43,1268011.36,744149.4,-0.21,-0.04
000930.SZ,20241025,week,5.87,6.05,5.81,5.95,5.86,5.87,6.05,5.81,5.95,37.25,38.39,36.87,37.76,1300118.35,766752.41,0.09,0.02
000930.SZ,20241018,week,5.8,6.38,5.57,5.86,5.95,5.8,6.38,5.57,5.86,36.81,40.49,35.35,37.19,2824494.56,1654798.28,-0.09,-0.02
000930.SZ,20241011,week,6.37,6.45,5.5,5.95,5.79,6.37,6.45,5.5,5.95,40.42,40.93,34.9,37.76,2581109.94,1565116.47,0.16,0.03
000930.SZ,20241004,week,5.47,5.85,5.47,5.79,5.35,5.47,5.85,5.47,5.79,34.71,37.12,34.71,36.74,504732.06,286338.5,0.44,0.08
000930.SZ,20240927,week,4.69,5.44,4.66,5.35,4.67,4.69,5.44,4.66,5.35,29.76,34.52,29.57,33.95,951809.03,484465.58,0.68,0.15
000930.SZ,20240920,week,4.54,4.74,4.42,4.67,4.54,4.54,4.74,4.42,4.67,28.81,30.08,28.05,29.64,320784.41,147782.99,0.13,0.03
000930.SZ,20240913,week,4.7,4.72,4.53,4.54,4.72,4.7,4.72,4.53,4.54,29.83,29.95,28.75,28.81,410939.79,189510.12,-0.18,-0.04
000930.SZ,20240906,week,4.85,4.93,4.71,4.72,4.87,4.85,4.93,4.71,4.72,30.78,31.29,29.89,29.95,488777.01,236131.43,-0.15,-0.03
000930.SZ,20240830,week,4.8,4.93,4.71,4.87,4.78,4.8,4.93,4.71,4.87,30.46,31.29,29.89,30.91,511630.82,247915.28,0.09,0.02
