股票代码,交易日期,freq,开盘价,最高价,最低价,close,昨收价【除权价，前复权】,open_qfq,high_qfq,low_qfq,close_qfq,open_hfq,high_hfq,low_hfq,close_hfq,成交量,成交额（千元）,涨跌额,涨跌幅 【基于除权后的昨收计算的涨跌幅：（今收-除权昨收）/除权昨收 】
603299.SH,20250704,week,9.51,9.56,9.39,9.56,9.5,9.51,9.56,9.39,9.56,11.48,11.54,11.33,11.54,153803.92,145698.52,0.06,0.01
603299.SH,20250627,week,9.71,9.82,9.15,9.5,9.72,9.27,9.63,9.15,9.5,11.2,11.62,11.04,11.47,407919.17,388531.71,-0.22,-0.02
603299.SH,20250620,week,9.68,9.9,9.62,9.72,9.7,9.25,9.46,9.19,9.28,11.16,11.41,11.09,11.21,296607.49,288285.94,0.02,0.0
603299.SH,20250613,week,9.71,9.79,9.65,9.7,9.7,9.27,9.35,9.22,9.27,11.2,11.29,11.13,11.18,288134.71,280145.64,0.0,0.0
603299.SH,20250606,week,9.69,9.73,9.65,9.7,9.7,9.26,9.29,9.22,9.27,11.17,11.22,11.13,11.18,203309.92,196715.1,0.0,0.0
603299.SH,20250530,week,9.74,9.82,9.65,9.7,9.72,9.3,9.38,9.22,9.27,11.23,11.32,11.13,11.18,232910.34,226226.08,-0.02,0.0
603299.SH,20250523,week,9.72,9.82,9.67,9.72,9.73,9.28,9.38,9.24,9.28,11.21,11.32,11.15,11.21,262071.74,255721.77,-0.01,0.0
603299.SH,20250516,week,9.71,9.83,9.57,9.73,9.7,9.27,9.39,9.14,9.29,11.2,11.33,11.03,11.22,372342.74,361503.05,0.03,0.0
603299.SH,20250509,week,9.62,9.8,9.57,9.7,9.57,9.19,9.36,9.14,9.27,11.09,11.3,11.03,11.18,336480.41,326236.52,0.13,0.01
603299.SH,20250502,week,10.97,10.98,9.56,9.57,10.97,10.48,10.49,9.13,9.14,12.65,12.66,11.02,11.03,566413.79,559136.22,-1.4,-0.13
603299.SH,20250425,week,10.6,10.98,10.53,10.97,10.59,10.12,10.49,10.06,10.48,12.22,12.66,12.14,12.65,247007.55,265951.37,0.38,0.04
603299.SH,20250418,week,10.43,10.8,10.42,10.59,10.35,9.96,10.32,9.95,10.12,12.03,12.45,12.01,12.21,335280.55,355497.79,0.24,0.02
603299.SH,20250411,week,10.78,10.79,9.95,10.35,11.05,10.3,10.31,9.5,9.89,12.43,12.44,11.47,11.93,734735.34,757082.34,-0.7,-0.06
603299.SH,20250404,week,11.18,11.21,10.91,11.05,11.18,10.68,10.71,10.42,10.55,12.89,12.93,12.58,12.74,261182.9,288618.32,-0.13,-0.01
603299.SH,20250328,week,11.08,11.58,11.06,11.18,11.08,10.58,11.06,10.56,10.68,12.78,13.35,12.75,12.89,568201.09,644057.28,0.1,0.01
603299.SH,20250321,week,11.08,11.14,10.98,11.08,11.05,10.58,10.64,10.49,10.58,12.78,12.84,12.66,12.78,304349.3,336489.73,0.03,0.0
603299.SH,20250314,week,10.8,11.05,10.72,11.05,10.81,10.32,10.55,10.24,10.55,12.45,12.74,12.36,12.74,308711.77,336290.62,0.24,0.02
603299.SH,20250307,week,10.78,10.92,10.56,10.81,10.82,10.3,10.43,10.09,10.33,12.43,12.59,12.18,12.46,356889.0,382261.84,-0.01,0.0
603299.SH,20250228,week,10.57,11.15,10.47,10.82,10.57,10.1,10.65,10.0,10.34,12.19,12.86,12.07,12.48,433727.44,464301.09,0.25,0.02
603299.SH,20250221,week,10.76,10.89,10.45,10.57,10.78,10.28,10.4,9.98,10.1,12.41,12.56,12.05,12.19,383784.73,407020.88,-0.21,-0.02
603299.SH,20250214,week,10.8,11.02,10.72,10.78,10.83,10.32,10.53,10.24,10.3,12.45,12.71,12.36,12.43,386521.99,419612.58,-0.05,0.0
603299.SH,20250207,week,11.03,11.04,10.64,10.83,11.0,10.54,10.55,10.16,10.34,12.72,12.73,12.27,12.49,248909.63,268009.85,-0.17,-0.02
603299.SH,20250131,week,10.86,11.18,10.86,11.0,10.85,10.37,10.68,10.37,10.51,12.52,12.89,12.52,12.68,84430.21,93423.83,0.15,0.01
603299.SH,20250124,week,10.83,11.16,10.59,10.85,10.81,10.34,10.66,10.12,10.36,12.49,12.87,12.21,12.51,429820.89,466669.14,0.04,0.0
603299.SH,20250117,week,10.36,10.84,10.14,10.81,10.38,9.9,10.35,9.69,10.33,11.95,12.5,11.69,12.46,451151.35,472008.88,0.43,0.04
603299.SH,20250110,week,11.12,11.33,10.38,10.38,11.12,10.62,10.82,9.91,9.91,12.82,13.06,11.97,11.97,642596.4,696062.38,-0.74,-0.07
603299.SH,20250103,week,11.4,11.61,11.06,11.12,11.42,10.89,11.09,10.56,10.62,13.14,13.39,12.75,12.82,710084.37,806202.73,-0.3,-0.03
603299.SH,20241227,week,10.94,11.47,10.89,11.42,10.96,10.45,10.96,10.4,10.91,12.61,13.22,12.56,13.17,512597.08,574414.82,0.46,0.04
603299.SH,20241220,week,11.06,11.15,10.8,10.96,11.04,10.56,10.65,10.32,10.47,12.75,12.86,12.45,12.64,308885.53,339372.1,-0.08,-0.01
603299.SH,20241213,week,11.08,11.4,10.98,11.04,11.07,10.58,10.89,10.49,10.55,12.78,13.14,12.66,12.73,501430.59,561905.47,-0.03,0.0
603299.SH,20241206,week,10.96,11.68,10.88,11.07,10.94,10.47,11.16,10.39,10.57,12.64,13.47,12.54,12.76,581062.6,651190.39,0.13,0.01
603299.SH,20241129,week,10.6,10.97,10.37,10.94,10.56,10.12,10.48,9.91,10.45,12.22,12.65,11.96,12.61,335649.49,359535.1,0.38,0.04
603299.SH,20241122,week,10.78,11.12,10.56,10.56,10.79,10.3,10.62,10.09,10.09,12.43,12.82,12.18,12.18,398564.73,434803.58,-0.23,-0.02
603299.SH,20241115,week,11.17,11.52,10.76,10.79,11.17,10.67,11.0,10.28,10.31,12.88,13.28,12.41,12.44,586926.48,655209.31,-0.38,-0.03
603299.SH,20241108,week,11.14,11.64,11.06,11.17,11.21,10.64,11.12,10.56,10.67,12.84,13.42,12.75,12.88,691400.86,778623.59,-0.04,0.0
603299.SH,20241101,week,11.53,11.56,10.94,11.21,11.51,11.01,11.04,10.45,10.71,13.29,13.33,12.61,12.93,564132.97,637067.42,-0.3,-0.03
603299.SH,20241025,week,10.95,11.55,10.83,11.51,10.99,10.46,11.03,10.34,10.99,12.63,13.32,12.49,13.27,495823.92,552784.83,0.52,0.05
603299.SH,20241018,week,11.27,11.48,10.84,10.99,11.2,10.76,10.97,10.35,10.5,12.99,13.24,12.5,12.67,498007.79,555975.48,-0.21,-0.02
603299.SH,20241011,week,12.81,12.86,11.11,11.2,11.73,12.24,12.28,10.61,10.7,14.77,14.83,12.81,12.91,879401.06,1029624.01,-0.53,-0.05
603299.SH,20241004,week,11.5,11.88,11.12,11.73,11.14,10.98,11.35,10.62,11.2,13.26,13.7,12.82,13.52,342070.12,395090.11,0.59,0.05
603299.SH,20240927,week,9.88,11.2,9.86,11.14,9.9,9.44,10.7,9.42,10.64,11.39,12.91,11.37,12.84,636865.62,676983.74,1.24,0.13
603299.SH,20240920,week,9.78,10.1,9.66,9.9,9.82,9.34,9.65,9.23,9.46,11.28,11.65,11.14,11.41,235585.0,233381.29,0.08,0.01
603299.SH,20240913,week,9.8,10.05,9.55,9.82,9.83,9.36,9.6,9.12,9.38,11.3,11.59,11.01,11.32,305744.39,299190.6,-0.01,0.0
603299.SH,20240906,week,9.78,9.96,9.73,9.83,9.82,9.34,9.51,9.29,9.39,11.28,11.48,11.22,11.33,387031.33,380883.9,0.01,0.0
603299.SH,20240830,week,8.9,9.92,8.84,9.82,8.88,8.5,9.48,8.44,9.38,10.26,11.44,10.19,11.32,660744.3,636596.94,0.94,0.11
603299.SH,20240823,week,9.38,9.54,8.82,8.88,9.35,8.96,9.11,8.42,8.48,10.82,11.0,10.17,10.24,220740.99,201641.58,-0.47,-0.05
603299.SH,20240816,week,9.44,9.59,9.34,9.35,9.44,9.02,9.16,8.92,8.93,10.88,11.06,10.77,10.78,179436.0,169923.55,-0.09,-0.01
603299.SH,20240809,week,9.3,9.61,9.14,9.44,9.32,8.88,9.18,8.73,9.02,10.72,11.08,10.54,10.88,259412.82,242333.1,0.12,0.01
603299.SH,20240802,week,9.22,9.49,9.07,9.32,9.25,8.81,9.06,8.66,8.9,10.63,10.94,10.46,10.75,281946.88,261762.8,0.07,0.01
603299.SH,20240726,week,9.36,9.4,9.01,9.25,9.35,8.94,8.98,8.61,8.84,10.79,10.84,10.39,10.67,221587.84,203738.96,-0.1,-0.01
603299.SH,20240719,week,9.8,9.8,9.18,9.35,9.76,9.36,9.36,8.77,8.93,11.3,11.3,10.58,10.78,329481.82,311647.66,-0.41,-0.04
603299.SH,20240712,week,9.97,9.99,9.63,9.76,9.99,9.52,9.54,9.2,9.32,11.5,11.52,11.1,11.25,389054.96,382622.77,-0.23,-0.02
