,股票代码,交易日期,freq,开盘价,最高价,最低价,close,昨收价【除权价，前复权】,open_qfq,high_qfq,low_qfq,close_qfq,open_hfq,high_hfq,low_hfq,close_hfq,成交量,成交额（千元）,涨跌额,涨跌幅 【基于除权后的昨收计算的涨跌幅：（今收-除权昨收）/除权昨收 】
0,001267.SZ,20250620,week,8.44,9.63,8.42,9.02,8.47,8.44,9.63,8.42,9.02,8.76,10.0,8.74,9.36,1077662.83,985978.97,0.55,0.06
1,001267.SZ,20250613,week,8.49,9.15,8.42,8.47,8.5,8.49,9.15,8.42,8.47,8.81,9.5,8.74,8.79,767134.74,675020.17,-0.03,0.0
2,001267.SZ,20250606,week,8.21,8.6,7.91,8.5,8.26,8.21,8.6,7.91,8.5,8.52,8.93,8.21,8.82,478546.98,395520.06,0.24,0.03
3,001267.SZ,20250530,week,8.38,8.46,8.2,8.26,8.41,8.33,8.41,8.15,8.26,8.65,8.73,8.46,8.58,238834.81,198485.33,-0.15,-0.02
4,001267.SZ,20250523,week,8.15,8.8,8.15,8.41,8.15,8.1,8.75,8.1,8.36,8.41,9.08,8.41,8.68,621641.16,532568.43,0.26,0.03
5,001267.SZ,20250516,week,8.46,8.59,8.11,8.15,8.37,8.41,8.54,8.06,8.1,8.73,8.86,8.37,8.41,389484.56,325044.25,-0.22,-0.03
6,001267.SZ,20250509,week,8.09,8.52,7.98,8.37,8.08,8.04,8.47,7.93,8.32,8.35,8.79,8.24,8.64,476212.99,391538.14,0.29,0.04
7,001267.SZ,20250502,week,8.04,8.21,7.79,8.08,8.03,7.99,8.16,7.74,8.03,8.3,8.47,8.04,8.34,234883.92,186771.77,0.05,0.01
8,001267.SZ,20250425,week,8.44,9.38,7.86,8.03,8.47,8.39,9.32,7.81,7.98,8.71,9.68,8.11,8.29,823918.17,706666.88,-0.44,-0.05
9,001267.SZ,20250418,week,8.47,8.63,8.18,8.47,8.29,8.42,8.58,8.13,8.42,8.74,8.91,8.44,8.74,294276.64,246258.78,0.18,0.02
10,001267.SZ,20250411,week,8.8,8.94,7.1,8.29,9.29,8.75,8.89,7.06,8.24,9.08,9.23,7.33,8.56,810070.16,652009.06,-1.0,-0.11
11,001267.SZ,20250404,week,9.19,9.49,9.03,9.29,9.22,9.14,9.43,8.98,9.23,9.48,9.79,9.32,9.59,225022.5,208412.97,0.07,0.01
