股票代码,交易日期,freq,开盘价,最高价,最低价,close,昨收价【除权价，前复权】,open_qfq,high_qfq,low_qfq,close_qfq,open_hfq,high_hfq,low_hfq,close_hfq,成交量,成交额（千元）,涨跌额,涨跌幅 【基于除权后的昨收计算的涨跌幅：（今收-除权昨收）/除权昨收 】
603538.SH,20250704,week,19.6,23.18,19.11,23.18,19.64,19.6,23.18,19.11,23.18,34.17,40.41,33.31,40.41,1055838.23,2277147.9,3.54,0.18
603538.SH,20250627,week,18.4,21.44,18.19,19.64,18.46,18.35,21.39,18.15,19.64,32.0,37.28,31.63,34.24,1716080.05,3412298.99,1.18,0.06
603538.SH,20250620,week,18.11,20.53,16.72,18.46,18.75,18.07,20.48,16.68,18.41,31.49,35.7,29.07,32.1,1620999.03,2965703.8,-0.29,-0.02
603538.SH,20250613,week,15.3,19.64,15.26,18.75,15.24,15.26,19.59,15.22,18.7,26.61,34.15,26.54,32.6,1967367.68,3486114.66,3.51,0.23
603538.SH,20250606,week,15.04,15.95,14.88,15.24,15.0,15.0,15.91,14.84,15.2,26.15,27.74,25.87,26.5,496560.1,765778.72,0.24,0.02
603538.SH,20250530,week,14.5,15.84,14.22,15.0,14.63,14.46,15.8,14.18,14.96,25.21,27.54,24.73,26.08,630223.63,942821.8,0.37,0.03
603538.SH,20250523,week,14.18,14.98,13.93,14.63,14.25,14.15,14.94,13.9,14.59,24.66,26.05,24.22,25.44,334638.7,484315.24,0.38,0.03
603538.SH,20250516,week,14.02,14.44,13.55,14.25,13.95,13.99,14.4,13.52,14.21,24.38,25.11,23.56,24.78,225166.73,313625.01,0.3,0.02
603538.SH,20250509,week,13.77,14.2,13.65,13.95,13.68,13.74,14.16,13.62,13.92,23.94,24.69,23.74,24.26,168227.35,235814.11,0.27,0.02
603538.SH,20250502,week,13.86,13.88,13.34,13.68,13.9,13.83,13.85,13.31,13.65,24.1,24.14,23.2,23.79,119868.26,163235.21,-0.22,-0.02
603538.SH,20250425,week,13.32,14.17,13.12,13.9,13.32,13.29,14.14,13.09,13.87,23.16,24.64,22.81,24.17,265775.32,366535.75,0.58,0.04
603538.SH,20250418,week,13.08,14.13,12.96,13.32,12.92,13.05,14.1,12.93,13.29,22.74,24.57,22.54,23.16,286715.6,386611.36,0.4,0.03
603538.SH,20250411,week,14.2,14.58,11.4,12.92,14.93,14.16,14.54,11.37,12.89,24.69,25.35,19.82,22.47,475598.86,613557.86,-2.01,-0.13
603538.SH,20250404,week,14.28,15.41,14.09,14.93,14.3,14.24,15.37,14.06,14.89,24.83,26.8,24.5,25.96,503961.96,747757.11,0.63,0.04
603538.SH,20250328,week,13.8,14.88,13.24,14.3,13.76,13.77,14.84,13.21,14.26,24.0,25.87,23.02,24.87,452343.42,645543.1,0.54,0.04
