股票代码,交易日期,freq,开盘价,最高价,最低价,close,昨收价【除权价，前复权】,open_qfq,high_qfq,low_qfq,close_qfq,open_hfq,high_hfq,low_hfq,close_hfq,成交量,成交额（千元）,涨跌额,涨跌幅 【基于除权后的昨收计算的涨跌幅：（今收-除权昨收）/除权昨收 】
002092.SZ,20250704,week,4.68,4.74,4.61,4.72,4.67,4.68,4.74,4.61,4.72,16.36,16.57,16.12,16.5,755121.37,351822.67,0.05,0.01
002092.SZ,20250627,week,4.58,4.73,4.53,4.67,4.57,4.58,4.73,4.53,4.67,16.01,16.54,15.84,16.33,1100332.02,510915.39,0.1,0.02
002092.SZ,20250620,week,4.57,4.69,4.56,4.57,4.57,4.57,4.69,4.56,4.57,15.98,16.4,15.94,15.98,861735.64,398643.44,0.0,0.0
002092.SZ,20250613,week,4.77,4.77,4.57,4.57,4.74,4.77,4.77,4.57,4.57,16.68,16.68,15.98,15.98,947174.41,442147.51,-0.17,-0.04
002092.SZ,20250606,week,4.63,4.87,4.61,4.74,4.65,4.63,4.87,4.61,4.74,16.19,17.03,16.12,16.57,1038975.41,493869.87,0.09,0.02
002092.SZ,20250530,week,4.82,4.82,4.62,4.65,4.82,4.82,4.82,4.62,4.65,16.85,16.85,16.15,16.26,1213302.92,569298.09,-0.17,-0.04
002092.SZ,20250523,week,5.08,5.26,4.79,4.82,5.09,5.08,5.26,4.79,4.82,17.76,18.39,16.75,16.85,2835622.83,1400608.52,-0.27,-0.05
002092.SZ,20250516,week,4.94,5.21,4.81,5.09,4.9,4.94,5.21,4.81,5.09,17.27,18.21,16.82,17.79,1898992.28,948610.87,0.19,0.04
002092.SZ,20250509,week,4.68,4.91,4.68,4.9,4.67,4.68,4.91,4.68,4.9,16.36,17.17,16.36,17.13,916605.84,440917.39,0.23,0.05
002092.SZ,20250502,week,4.55,4.7,4.53,4.67,4.54,4.55,4.7,4.53,4.67,15.91,16.43,15.84,16.33,516951.02,237597.64,0.13,0.03
002092.SZ,20250425,week,4.42,4.68,4.41,4.54,4.41,4.42,4.68,4.41,4.54,15.45,16.36,15.42,15.87,1059933.28,484817.57,0.13,0.03
002092.SZ,20250418,week,4.27,4.47,4.27,4.41,4.26,4.27,4.47,4.27,4.41,14.93,15.63,14.93,15.42,781671.86,342153.16,0.15,0.04
002092.SZ,20250411,week,4.36,4.43,3.99,4.26,4.59,4.36,4.43,3.99,4.26,15.24,15.49,13.95,14.89,1248342.88,525302.9,-0.33,-0.07
002092.SZ,20250404,week,4.53,4.6,4.46,4.59,4.57,4.53,4.6,4.46,4.59,15.84,16.08,15.59,16.05,508040.1,230643.98,0.02,0.0
002092.SZ,20250328,week,4.68,4.7,4.51,4.57,4.69,4.68,4.7,4.51,4.57,16.36,16.43,15.77,15.98,868728.51,399699.93,-0.12,-0.03
002092.SZ,20250321,week,4.73,4.76,4.63,4.69,4.71,4.73,4.76,4.63,4.69,16.54,16.64,16.19,16.4,845320.67,396010.53,-0.02,0.0
002092.SZ,20250314,week,4.53,4.79,4.46,4.71,4.54,4.53,4.79,4.46,4.71,15.84,16.75,15.59,16.47,1320913.63,616126.05,0.17,0.04
002092.SZ,20250307,week,4.48,4.58,4.46,4.54,4.5,4.48,4.58,4.46,4.54,15.66,16.01,15.59,15.87,594663.82,269348.96,0.04,0.01
002092.SZ,20250228,week,4.46,4.64,4.39,4.5,4.49,4.46,4.64,4.39,4.5,15.59,16.22,15.35,15.73,879027.5,395443.0,0.01,0.0
002092.SZ,20250221,week,4.5,4.54,4.43,4.49,4.52,4.5,4.54,4.43,4.49,15.73,15.87,15.49,15.7,689116.67,309009.11,-0.03,-0.01
002092.SZ,20250214,week,4.53,4.66,4.46,4.52,4.54,4.53,4.66,4.46,4.52,15.84,16.29,15.59,15.8,812705.74,372555.5,-0.02,0.0
002092.SZ,20250207,week,4.52,4.59,4.43,4.54,4.51,4.52,4.59,4.43,4.54,15.8,16.05,15.49,15.87,415254.97,187480.08,0.03,0.01
002092.SZ,20250131,week,4.44,4.54,4.43,4.51,4.45,4.44,4.54,4.43,4.51,15.52,15.87,15.49,15.77,174361.0,78063.34,0.06,0.01
002092.SZ,20250124,week,4.4,4.48,4.3,4.45,4.36,4.4,4.48,4.3,4.45,15.38,15.66,15.03,15.56,566501.31,249407.37,0.09,0.02
002092.SZ,20250117,week,4.07,4.41,4.03,4.36,4.09,4.07,4.41,4.03,4.36,14.23,15.42,14.09,15.24,537794.64,227479.86,0.27,0.07
002092.SZ,20250110,week,4.25,4.27,4.03,4.09,4.23,4.25,4.27,4.03,4.09,14.86,14.93,14.09,14.3,711803.13,296212.57,-0.14,-0.03
002092.SZ,20250103,week,4.38,4.42,4.2,4.23,4.4,4.38,4.42,4.2,4.23,15.31,15.45,14.68,14.79,617214.4,267498.22,-0.17,-0.04
002092.SZ,20241227,week,4.43,4.51,4.26,4.4,4.45,4.43,4.51,4.26,4.4,15.49,15.77,14.89,15.38,748690.97,326941.41,-0.05,-0.01
002092.SZ,20241220,week,4.64,4.64,4.4,4.45,4.66,4.64,4.64,4.4,4.45,16.22,16.22,15.38,15.56,736113.98,332500.94,-0.21,-0.05
002092.SZ,20241213,week,4.59,4.74,4.56,4.66,4.61,4.59,4.74,4.56,4.66,16.05,16.57,15.94,16.29,1195401.69,554378.85,0.05,0.01
002092.SZ,20241206,week,4.61,4.84,4.56,4.61,4.6,4.61,4.84,4.56,4.61,16.12,16.92,15.94,16.12,1135282.19,528198.03,0.01,0.0
002092.SZ,20241129,week,4.8,4.8,4.41,4.6,4.81,4.8,4.8,4.41,4.6,16.78,16.78,15.42,16.08,1584287.14,727430.6,-0.21,-0.04
002092.SZ,20241122,week,4.37,5.03,4.29,4.81,4.3,4.37,5.03,4.29,4.81,15.28,17.58,15.0,16.82,2557782.63,1194827.14,0.51,0.12
002092.SZ,20241115,week,4.36,4.47,4.25,4.3,4.38,4.36,4.47,4.25,4.3,15.24,15.63,14.86,15.03,1179464.45,513916.52,-0.08,-0.02
002092.SZ,20241108,week,3.97,4.48,3.96,4.38,3.98,3.97,4.48,3.96,4.38,13.88,15.66,13.84,15.31,1861299.4,792485.91,0.4,0.1
002092.SZ,20241101,week,4.06,4.13,3.92,3.98,4.07,4.06,4.13,3.92,3.98,14.19,14.44,13.7,13.91,1278424.52,515614.54,-0.09,-0.02
002092.SZ,20241025,week,3.87,4.16,3.83,4.07,3.87,3.87,4.16,3.83,4.07,13.53,14.54,13.39,14.23,1434561.33,570529.81,0.2,0.05
002092.SZ,20241018,week,3.73,3.91,3.69,3.87,3.7,3.73,3.91,3.69,3.87,13.04,13.67,12.9,13.53,1150897.6,440201.26,0.17,0.05
002092.SZ,20241011,week,4.2,4.2,3.68,3.7,4.0,4.2,4.2,3.68,3.7,14.68,14.68,12.87,12.94,2371827.78,935969.59,-0.3,-0.08
002092.SZ,20241004,week,3.91,4.0,3.85,4.0,3.81,3.91,4.0,3.85,4.0,13.67,13.98,13.46,13.98,701192.8,277740.58,0.19,0.05
