股票代码,交易日期,freq,开盘价,最高价,最低价,close,昨收价【除权价，前复权】,open_qfq,high_qfq,low_qfq,close_qfq,open_hfq,high_hfq,low_hfq,close_hfq,成交量,成交额（千元）,涨跌额,涨跌幅 【基于除权后的昨收计算的涨跌幅：（今收-除权昨收）/除权昨收 】
600177.SH,20250704,week,7.36,7.38,7.26,7.29,7.35,7.36,7.38,7.26,7.29,395.03,396.1,389.66,391.27,504629.43,368513.04,-0.06,-0.01
600177.SH,20250627,week,7.28,7.43,7.2,7.35,7.29,7.28,7.43,7.2,7.35,390.73,398.78,386.44,394.49,1110532.72,813681.12,0.06,0.01
600177.SH,20250620,week,7.28,7.33,7.23,7.29,7.28,7.28,7.33,7.23,7.29,390.73,393.42,388.05,391.27,626185.69,456311.54,0.01,0.0
600177.SH,20250613,week,7.3,7.39,7.27,7.28,7.28,7.3,7.39,7.27,7.28,391.8,396.64,390.19,390.73,909958.03,667761.0,0.0,0.0
600177.SH,20250606,week,7.5,7.55,7.27,7.28,7.51,7.3,7.35,7.24,7.28,391.76,394.49,388.63,390.73,836538.62,623340.73,-0.23,-0.03
600177.SH,20250530,week,7.44,7.58,7.32,7.51,7.43,7.24,7.38,7.12,7.31,388.63,395.94,382.36,392.28,933579.23,695128.79,0.08,0.01
600177.SH,20250523,week,7.48,7.54,7.43,7.43,7.49,7.28,7.34,7.23,7.23,390.72,393.85,388.11,388.11,745582.11,559453.41,-0.06,-0.01
600177.SH,20250516,week,7.62,7.66,7.48,7.49,7.6,7.42,7.45,7.28,7.29,398.03,400.12,390.72,391.24,1065581.72,805757.24,-0.11,-0.01
600177.SH,20250509,week,7.55,7.65,7.47,7.6,7.49,7.35,7.45,7.27,7.4,394.37,399.6,390.19,396.99,817861.86,617347.8,0.11,0.01
600177.SH,20250502,week,7.66,7.69,7.48,7.49,7.66,7.45,7.48,7.28,7.29,400.12,401.69,390.72,391.24,548317.44,414491.23,-0.17,-0.02
600177.SH,20250425,week,7.83,7.93,7.59,7.66,7.81,7.62,7.72,7.39,7.45,409.0,414.22,396.46,400.12,1095966.61,850032.29,-0.15,-0.02
600177.SH,20250418,week,7.8,8.05,7.79,7.81,7.77,7.59,7.83,7.58,7.6,407.43,420.49,406.91,407.95,966718.23,764176.64,0.04,0.01
600177.SH,20250411,week,7.84,7.9,7.28,7.77,8.09,7.63,7.69,7.09,7.56,409.52,412.66,380.27,405.87,2297843.53,1764272.6,-0.32,-0.04
600177.SH,20250404,week,8.17,8.25,8.03,8.09,8.16,7.95,8.03,7.82,7.87,426.76,430.94,419.45,422.58,1113731.58,905951.31,-0.07,-0.01
